,url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,user,labels,state,locked,assignee,assignees,milestone,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,performed_via_github_app,pull_request
0,https://api.github.com/repos/hybridgroup/cylon/issues/378,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/378/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/378/comments,https://api.github.com/repos/hybridgroup/cylon/issues/378/events,https://github.com/hybridgroup/cylon/issues/378,312024945,MDU6SXNzdWUzMTIwMjQ5NDU=,378,Do you guys have IRC?,"{'login': 'vikramdurai', 'id': 7627362, 'node_id': 'MDQ6VXNlcjc2MjczNjI=', 'avatar_url': 'https://avatars0.githubusercontent.com/u/7627362?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/vikramdurai', 'html_url': 'https://github.com/vikramdurai', 'followers_url': 'https://api.github.com/users/vikramdurai/followers', 'following_url': 'https://api.github.com/users/vikramdurai/following{/other_user}', 'gists_url': 'https://api.github.com/users/vikramdurai/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/vikramdurai/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/vikramdurai/subscriptions', 'organizations_url': 'https://api.github.com/users/vikramdurai/orgs', 'repos_url': 'https://api.github.com/users/vikramdurai/repos', 'events_url': 'https://api.github.com/users/vikramdurai/events{/privacy}', 'received_events_url': 'https://api.github.com/users/vikramdurai/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2018-04-06 15:44:16+00:00,2018-11-03 07:43:41+00:00,2018-11-03 07:43:41+00:00,NONE,,,,
1,https://api.github.com/repos/hybridgroup/cylon/issues/370,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/370/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/370/comments,https://api.github.com/repos/hybridgroup/cylon/issues/370/events,https://github.com/hybridgroup/cylon/issues/370,243165864,MDU6SXNzdWUyNDMxNjU4NjQ=,370,Reference: my is not defined,"{'login': 'Pazox', 'id': 29329961, 'node_id': 'MDQ6VXNlcjI5MzI5OTYx', 'avatar_url': 'https://avatars2.githubusercontent.com/u/29329961?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Pazox', 'html_url': 'https://github.com/Pazox', 'followers_url': 'https://api.github.com/users/Pazox/followers', 'following_url': 'https://api.github.com/users/Pazox/following{/other_user}', 'gists_url': 'https://api.github.com/users/Pazox/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Pazox/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Pazox/subscriptions', 'organizations_url': 'https://api.github.com/users/Pazox/orgs', 'repos_url': 'https://api.github.com/users/Pazox/repos', 'events_url': 'https://api.github.com/users/Pazox/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Pazox/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,2,2017-07-15 09:57:49+00:00,2017-07-21 07:00:05+00:00,2017-07-21 07:00:05+00:00,NONE,,"I am trying to use Cylon.js with my arduino, and I got stuck with this problem. the code I use:
```
var Cylon = require('cylon');

Cylon.robot({
  connections: {
    arduino: { adaptor: 'firmata', port: 'COM3' }
  },

  devices: {
    led: { driver: 'led', pin: 2}
  },

   work: function() {
    every((1).second(), function() {
        my.led.toggle();
    });
  }
});
Cylon.start();
```
the error I get:
```
        my.led.toggle();
        ^

ReferenceError: my is not defined
```
I tried to switch 'my' with 'this' and the error I get is: 
```
        this.led.toggle();
                ^

TypeError: Cannot read property 'toggle' of undefined
```
Any suggestions? Thanks in advance.",,
2,https://api.github.com/repos/hybridgroup/cylon/issues/368,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/368/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/368/comments,https://api.github.com/repos/hybridgroup/cylon/issues/368/events,https://github.com/hybridgroup/cylon/issues/368,238694996,MDU6SXNzdWUyMzg2OTQ5OTY=,368,Roadmap?,"{'login': 'nigeltiany', 'id': 8957192, 'node_id': 'MDQ6VXNlcjg5NTcxOTI=', 'avatar_url': 'https://avatars2.githubusercontent.com/u/8957192?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/nigeltiany', 'html_url': 'https://github.com/nigeltiany', 'followers_url': 'https://api.github.com/users/nigeltiany/followers', 'following_url': 'https://api.github.com/users/nigeltiany/following{/other_user}', 'gists_url': 'https://api.github.com/users/nigeltiany/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/nigeltiany/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/nigeltiany/subscriptions', 'organizations_url': 'https://api.github.com/users/nigeltiany/orgs', 'repos_url': 'https://api.github.com/users/nigeltiany/repos', 'events_url': 'https://api.github.com/users/nigeltiany/events{/privacy}', 'received_events_url': 'https://api.github.com/users/nigeltiany/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2017-06-26 23:12:07+00:00,2019-11-19 20:52:37+00:00,2019-11-19 20:52:37+00:00,NONE,,"Where does this train lead to? 
Has the project already attained what was intended?
Is this the end of the road?


Asking all this because there are lots of issues on this repo and no replies, and lots of PR's on the main site that are not in production. @hybridgroup @hybridgroup/cylon",,
3,https://api.github.com/repos/hybridgroup/cylon/issues/359,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/359/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/359/comments,https://api.github.com/repos/hybridgroup/cylon/issues/359/events,https://github.com/hybridgroup/cylon/issues/359,198251605,MDU6SXNzdWUxOTgyNTE2MDU=,359,I feel like an idiot - Compile? Deploy?,"{'login': 'GantMan', 'id': 997157, 'node_id': 'MDQ6VXNlcjk5NzE1Nw==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/997157?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GantMan', 'html_url': 'https://github.com/GantMan', 'followers_url': 'https://api.github.com/users/GantMan/followers', 'following_url': 'https://api.github.com/users/GantMan/following{/other_user}', 'gists_url': 'https://api.github.com/users/GantMan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GantMan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GantMan/subscriptions', 'organizations_url': 'https://api.github.com/users/GantMan/orgs', 'repos_url': 'https://api.github.com/users/GantMan/repos', 'events_url': 'https://api.github.com/users/GantMan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GantMan/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,3,2017-01-01 00:10:21+00:00,2017-01-09 08:07:03+00:00,2017-01-09 08:07:03+00:00,NONE,,"Just got started with CylonJS, and wrote JavaScript blink.  Yayyyy.

I like the REPL style interface of how it stays connected over firmata etc.

But I just want to disconnect it from my computer.  I can't seem to figure out or find any info on this, saying if it's possible.

Do I compile my JS to a HEX that I can upload via gort?
Do I bundle my JS like React Native?
Is it just impossible, but no one has asked or begged you to document this before?

Sorry for such a simple/dumb question, but I can't be the first person to ask this.

When I use the Arduino app for blink, it writes the file and TADA! no computer needed.  What am I missing?",,
4,https://api.github.com/repos/hybridgroup/cylon/issues/352,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/352/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/352/comments,https://api.github.com/repos/hybridgroup/cylon/issues/352/events,https://github.com/hybridgroup/cylon/issues/352,182930507,MDU6SXNzdWUxODI5MzA1MDc=,352,difference between cylon.js and johnny-five?,"{'login': 'The-Alchemist', 'id': 812287, 'node_id': 'MDQ6VXNlcjgxMjI4Nw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/812287?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/The-Alchemist', 'html_url': 'https://github.com/The-Alchemist', 'followers_url': 'https://api.github.com/users/The-Alchemist/followers', 'following_url': 'https://api.github.com/users/The-Alchemist/following{/other_user}', 'gists_url': 'https://api.github.com/users/The-Alchemist/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/The-Alchemist/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/The-Alchemist/subscriptions', 'organizations_url': 'https://api.github.com/users/The-Alchemist/orgs', 'repos_url': 'https://api.github.com/users/The-Alchemist/repos', 'events_url': 'https://api.github.com/users/The-Alchemist/events{/privacy}', 'received_events_url': 'https://api.github.com/users/The-Alchemist/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2016-10-13 23:37:35+00:00,2016-10-18 10:09:04+00:00,2016-10-18 10:09:04+00:00,NONE,,"Could someone help me understand the difference between this project and [johnny-five](http://johnny-five.io/)?

Thank you!
",,
5,https://api.github.com/repos/hybridgroup/cylon/issues/349,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/349/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/349/comments,https://api.github.com/repos/hybridgroup/cylon/issues/349/events,https://github.com/hybridgroup/cylon/pull/349,167663925,MDExOlB1bGxSZXF1ZXN0Nzg4OTE0NTg=,349,Correcting the test Adaptor and Driver,"{'login': 'ahdncordeiro', 'id': 2965970, 'node_id': 'MDQ6VXNlcjI5NjU5NzA=', 'avatar_url': 'https://avatars1.githubusercontent.com/u/2965970?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ahdncordeiro', 'html_url': 'https://github.com/ahdncordeiro', 'followers_url': 'https://api.github.com/users/ahdncordeiro/followers', 'following_url': 'https://api.github.com/users/ahdncordeiro/following{/other_user}', 'gists_url': 'https://api.github.com/users/ahdncordeiro/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ahdncordeiro/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ahdncordeiro/subscriptions', 'organizations_url': 'https://api.github.com/users/ahdncordeiro/orgs', 'repos_url': 'https://api.github.com/users/ahdncordeiro/repos', 'events_url': 'https://api.github.com/users/ahdncordeiro/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ahdncordeiro/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2016-07-26 17:23:00+00:00,2016-08-26 10:16:22+00:00,2016-08-26 10:16:22+00:00,CONTRIBUTOR,,"Right now the test Adaptor and Driver can't be used because they don't implement their superclass required methods (connect, disconnect, start and halt).
",,"{'url': 'https://api.github.com/repos/hybridgroup/cylon/pulls/349', 'html_url': 'https://github.com/hybridgroup/cylon/pull/349', 'diff_url': 'https://github.com/hybridgroup/cylon/pull/349.diff', 'patch_url': 'https://github.com/hybridgroup/cylon/pull/349.patch'}"
6,https://api.github.com/repos/hybridgroup/cylon/issues/348,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/348/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/348/comments,https://api.github.com/repos/hybridgroup/cylon/issues/348/events,https://github.com/hybridgroup/cylon/issues/348,167300262,MDU6SXNzdWUxNjczMDAyNjI=,348,Halting the programm,"{'login': 'mikhailrojo', 'id': 8116533, 'node_id': 'MDQ6VXNlcjgxMTY1MzM=', 'avatar_url': 'https://avatars1.githubusercontent.com/u/8116533?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mikhailrojo', 'html_url': 'https://github.com/mikhailrojo', 'followers_url': 'https://api.github.com/users/mikhailrojo/followers', 'following_url': 'https://api.github.com/users/mikhailrojo/following{/other_user}', 'gists_url': 'https://api.github.com/users/mikhailrojo/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mikhailrojo/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mikhailrojo/subscriptions', 'organizations_url': 'https://api.github.com/users/mikhailrojo/orgs', 'repos_url': 'https://api.github.com/users/mikhailrojo/repos', 'events_url': 'https://api.github.com/users/mikhailrojo/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mikhailrojo/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2016-07-25 07:30:22+00:00,2016-07-25 07:33:34+00:00,2016-07-25 07:33:34+00:00,NONE,,"Hello Is there any way to stop the process and exit the programm?
I was trying to do it with Cylon.halt() but the process is still running....
",,
7,https://api.github.com/repos/hybridgroup/cylon/issues/347,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/347/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/347/comments,https://api.github.com/repos/hybridgroup/cylon/issues/347/events,https://github.com/hybridgroup/cylon/issues/347,167239790,MDU6SXNzdWUxNjcyMzk3OTA=,347,How to register just created new driver,"{'login': 'tamer1an', 'id': 956869, 'node_id': 'MDQ6VXNlcjk1Njg2OQ==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/956869?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tamer1an', 'html_url': 'https://github.com/tamer1an', 'followers_url': 'https://api.github.com/users/tamer1an/followers', 'following_url': 'https://api.github.com/users/tamer1an/following{/other_user}', 'gists_url': 'https://api.github.com/users/tamer1an/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tamer1an/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tamer1an/subscriptions', 'organizations_url': 'https://api.github.com/users/tamer1an/orgs', 'repos_url': 'https://api.github.com/users/tamer1an/repos', 'events_url': 'https://api.github.com/users/tamer1an/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tamer1an/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,3,2016-07-24 15:53:38+00:00,2016-07-30 11:12:02+00:00,2016-07-30 11:12:02+00:00,NONE,,"I generate a driver using cylon-cli

How to register it for futher usage?

As i understand i need to instal it as npm module? i did it. 

Has installed a just generated driver using `npm i  ./mydriver`

than i require it in my program 

``` javascript
var Cylon = require('cylon');
var ultrasonic = require('mymodule');
```

and i get Cannot find the 'cylon-mymodule' module.
This problem might be fixed by installing it with 'npm install cylon-ultrasonic' and trying again.

cand find any instruction on that topic here:
https://cylonjs.com/documentation/adding-new-hardware-support/

and irc is also silent 

please help

Regards
Andrii
",,
8,https://api.github.com/repos/hybridgroup/cylon/issues/343,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/343/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/343/comments,https://api.github.com/repos/hybridgroup/cylon/issues/343/events,https://github.com/hybridgroup/cylon/issues/343,156205834,MDU6SXNzdWUxNTYyMDU4MzQ=,343,Exception: stdin.setRawMode is not a function,"{'login': 'shunanya', 'id': 853199, 'node_id': 'MDQ6VXNlcjg1MzE5OQ==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/853199?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shunanya', 'html_url': 'https://github.com/shunanya', 'followers_url': 'https://api.github.com/users/shunanya/followers', 'following_url': 'https://api.github.com/users/shunanya/following{/other_user}', 'gists_url': 'https://api.github.com/users/shunanya/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shunanya/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shunanya/subscriptions', 'organizations_url': 'https://api.github.com/users/shunanya/orgs', 'repos_url': 'https://api.github.com/users/shunanya/repos', 'events_url': 'https://api.github.com/users/shunanya/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shunanya/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2016-05-23 06:03:10+00:00,2016-05-23 06:40:37+00:00,2016-05-23 06:40:37+00:00,NONE,,"I'm trying to run a simple example - ['keyboard'](https://cylonjs.com/documentation/examples/cylon/js/keyboard) in Eclipse environment but unfortunately get the exceptional situation...

<pre>
2016-05-23T05:44:29.918Z : [Robot 1] - Starting connection 'keyboard'.
/home/shunanya/Projects/_node/worksp_cylon/node_modules/cylon-keyboard/lib/keyboard.js:21
  stdin.setRawMode(true);
        ^
TypeError: stdin.setRawMode is not a function
</pre>


When I'm starting the module in terminal (without eclipse) it's not fired the exception, but there isn't any reaction on  keyboard keys clicks.

I use Node.js engine version 4.3.1 under Ubuntu 14. The 'cylon' and 'cylon-keyboard' node modules are installed.

Can someone tell me what I'm doing wrong here? 

Thanks!
Simon
",,
9,https://api.github.com/repos/hybridgroup/cylon/issues/342,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/342/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/342/comments,https://api.github.com/repos/hybridgroup/cylon/issues/342/events,https://github.com/hybridgroup/cylon/pull/342,156121584,MDExOlB1bGxSZXF1ZXN0NzA5NjAzMTc=,342,Fix missing log output for pin 0 re issue #338,"{'login': 'mortenf', 'id': 400721, 'node_id': 'MDQ6VXNlcjQwMDcyMQ==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/400721?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mortenf', 'html_url': 'https://github.com/mortenf', 'followers_url': 'https://api.github.com/users/mortenf/followers', 'following_url': 'https://api.github.com/users/mortenf/following{/other_user}', 'gists_url': 'https://api.github.com/users/mortenf/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mortenf/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mortenf/subscriptions', 'organizations_url': 'https://api.github.com/users/mortenf/orgs', 'repos_url': 'https://api.github.com/users/mortenf/repos', 'events_url': 'https://api.github.com/users/mortenf/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mortenf/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2016-05-21 21:02:58+00:00,2016-05-22 00:43:11+00:00,2016-05-22 00:43:11+00:00,CONTRIBUTOR,,"This should fix my previously reported issue #338.
",,"{'url': 'https://api.github.com/repos/hybridgroup/cylon/pulls/342', 'html_url': 'https://github.com/hybridgroup/cylon/pull/342', 'diff_url': 'https://github.com/hybridgroup/cylon/pull/342.diff', 'patch_url': 'https://github.com/hybridgroup/cylon/pull/342.patch'}"
10,https://api.github.com/repos/hybridgroup/cylon/issues/341,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/341/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/341/comments,https://api.github.com/repos/hybridgroup/cylon/issues/341/events,https://github.com/hybridgroup/cylon/issues/341,154824365,MDU6SXNzdWUxNTQ4MjQzNjU=,341,"Events.js 141 - Unhandled ""error"" event","{'login': 'EventHorizonIO', 'id': 12934303, 'node_id': 'MDQ6VXNlcjEyOTM0MzAz', 'avatar_url': 'https://avatars2.githubusercontent.com/u/12934303?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/EventHorizonIO', 'html_url': 'https://github.com/EventHorizonIO', 'followers_url': 'https://api.github.com/users/EventHorizonIO/followers', 'following_url': 'https://api.github.com/users/EventHorizonIO/following{/other_user}', 'gists_url': 'https://api.github.com/users/EventHorizonIO/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/EventHorizonIO/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/EventHorizonIO/subscriptions', 'organizations_url': 'https://api.github.com/users/EventHorizonIO/orgs', 'repos_url': 'https://api.github.com/users/EventHorizonIO/repos', 'events_url': 'https://api.github.com/users/EventHorizonIO/events{/privacy}', 'received_events_url': 'https://api.github.com/users/EventHorizonIO/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,3,2016-05-14 00:40:59+00:00,2016-05-15 00:17:56+00:00,2016-05-15 00:17:56+00:00,NONE,,"I don't know why, but I'm getting error when I'm trying to use cylon.js

I have RPI 3 with newest Raspbian and Node.js 4.4.4.

I'm trying to run this code to run electric motor attached to PCA9685 custom RPi Hat with this code:

``` javascript
var Cylon = require(""cylon"");

Cylon.robot({
    connections: {
        raspi: {
            adaptor: 'raspi'
        }
    },

    devices: {
        pca9685: {
            driver: 'pca9685'
        }
    },

    work: function(my) {

        my.pca9685.setPWMFreq(60);

        my.pca9685.setPWM(2, 0, 1000);
        my.pca9685.setPWM(3, 4096, 0);
        my.pca9685.setPWM(4, 0, 0);

    }
}).start();
```

And I've got:

``` shell
pi@raspberrypi:~/Desktop/Raspby $ node app.js
2016-05-14T00:35:19.170Z : [Robot 1] - Starting connections.
2016-05-14T00:35:19.217Z : [Robot 1] - Starting connection 'raspi'.
2016-05-14T00:35:19.225Z : [Robot 1] - Starting devices.
2016-05-14T00:35:19.226Z : [Robot 1] - Starting device 'pca9685'.
2016-05-14T00:35:19.232Z : [Robot 1] - Working.
events.js:141
      throw er; // Unhandled 'error' event
      ^

Error: EIO, Input/output error
    at Error (native)
```

I've got all NPM modules and I've checked documentation twice.

Similar code written in Python works:

``` python
import Adafruit_PCA9685

pwm = Adafruit_PCA9685.PCA9685(address=0x60)
pwm.set_pwm_freq(1000)

pwm.set_pwm(2, 0, 1000)
pwm.set_pwm(3, 4096, 0)
pwm.set_pwm(4, 0, 0)
```

Any help will be appericiated.
",,
11,https://api.github.com/repos/hybridgroup/cylon/issues/339,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/339/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/339/comments,https://api.github.com/repos/hybridgroup/cylon/issues/339/events,https://github.com/hybridgroup/cylon/pull/339,150690280,MDExOlB1bGxSZXF1ZXN0Njc2NDYxNDE=,339,Fixed broken link to browser support documentation,"{'login': 'danhklein', 'id': 15025656, 'node_id': 'MDQ6VXNlcjE1MDI1NjU2', 'avatar_url': 'https://avatars2.githubusercontent.com/u/15025656?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/danhklein', 'html_url': 'https://github.com/danhklein', 'followers_url': 'https://api.github.com/users/danhklein/followers', 'following_url': 'https://api.github.com/users/danhklein/following{/other_user}', 'gists_url': 'https://api.github.com/users/danhklein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/danhklein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/danhklein/subscriptions', 'organizations_url': 'https://api.github.com/users/danhklein/orgs', 'repos_url': 'https://api.github.com/users/danhklein/repos', 'events_url': 'https://api.github.com/users/danhklein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/danhklein/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2016-04-24 18:52:22+00:00,2016-04-25 04:29:39+00:00,2016-04-25 04:29:39+00:00,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/hybridgroup/cylon/pulls/339', 'html_url': 'https://github.com/hybridgroup/cylon/pull/339', 'diff_url': 'https://github.com/hybridgroup/cylon/pull/339.diff', 'patch_url': 'https://github.com/hybridgroup/cylon/pull/339.patch'}"
12,https://api.github.com/repos/hybridgroup/cylon/issues/338,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/338/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/338/comments,https://api.github.com/repos/hybridgroup/cylon/issues/338/events,https://github.com/hybridgroup/cylon/issues/338,149731054,MDU6SXNzdWUxNDk3MzEwNTQ=,338,Missing pin number in log output for pin 0,"{'login': 'mortenf', 'id': 400721, 'node_id': 'MDQ6VXNlcjQwMDcyMQ==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/400721?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mortenf', 'html_url': 'https://github.com/mortenf', 'followers_url': 'https://api.github.com/users/mortenf/followers', 'following_url': 'https://api.github.com/users/mortenf/following{/other_user}', 'gists_url': 'https://api.github.com/users/mortenf/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mortenf/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mortenf/subscriptions', 'organizations_url': 'https://api.github.com/users/mortenf/orgs', 'repos_url': 'https://api.github.com/users/mortenf/repos', 'events_url': 'https://api.github.com/users/mortenf/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mortenf/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,4,2016-04-20 10:37:45+00:00,2016-08-26 10:21:15+00:00,2016-08-26 10:21:15+00:00,CONTRIBUTOR,,"In Robot.startDevice we have the following:

``` javascript
  var str = ""Starting device '"" + device.name + ""'"";

  if (device.pin) {
    str += "" on pin "" + device.pin;
  }
```

However, for devices connected to pin 0 (analog pin common on Arduinos), the log output doesn't say which pin number it is.

It should probably be something like this instead:

``` javascript
  var str = ""Starting device '"" + device.name + ""'"";

  if (device.pin || device.pin === 0) {
    str += "" on pin "" + device.pin;
  }
```

I'd be happy to provide a PR, if interested.
",,
13,https://api.github.com/repos/hybridgroup/cylon/issues/336,https://api.github.com/repos/hybridgroup/cylon,https://api.github.com/repos/hybridgroup/cylon/issues/336/labels{/name},https://api.github.com/repos/hybridgroup/cylon/issues/336/comments,https://api.github.com/repos/hybridgroup/cylon/issues/336/events,https://github.com/hybridgroup/cylon/issues/336,145350705,MDU6SXNzdWUxNDUzNTA3MDU=,336,User modifiable properties,"{'login': 'bartmichu', 'id': 4947154, 'node_id': 'MDQ6VXNlcjQ5NDcxNTQ=', 'avatar_url': 'https://avatars1.githubusercontent.com/u/4947154?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bartmichu', 'html_url': 'https://github.com/bartmichu', 'followers_url': 'https://api.github.com/users/bartmichu/followers', 'following_url': 'https://api.github.com/users/bartmichu/following{/other_user}', 'gists_url': 'https://api.github.com/users/bartmichu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bartmichu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bartmichu/subscriptions', 'organizations_url': 'https://api.github.com/users/bartmichu/orgs', 'repos_url': 'https://api.github.com/users/bartmichu/repos', 'events_url': 'https://api.github.com/users/bartmichu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bartmichu/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,2,2016-04-02 08:26:39+00:00,2016-04-04 16:42:10+00:00,2016-04-04 16:42:10+00:00,NONE,,"Hi, would you consider adding (or specifying) user modifiable field on devices for the purpose of storing non-standard properties?

I find myself adding extra functionality to some devices quite often (e.g. simple hold event handler on a button):

```
work: function (my) {
    var holdTime = 2000;
    var timeout = null;

    function holdHandler() {
      console.log(""hold"");
    }

    my.button.on(""push"", function () {
      console.log(""push"");
      timeout = setTimeout(holdHandler, holdTime);
    });

    my.button.on(""release"", function () {
      console.log(""release"");
      if (timeout && !timeout._called) {
        clearTimeout(timeout);
      }
    });
  }
```

It begs moving `holdTime` and `timeout` to the button:

```
devices: {
  button: {
    driver: ""button"",
    pin: 4,
    userProperties: {
      holdTime: 2000,
      timeout: null
    }
  }
}
```

I can do that right now and it works fine, but I don't really know if it's going to break something down the road.
So the idea is: you specify some field to users like ""put your stuff in here"" and similarly to module developers ""hey don't touch this"".

Does it make sense? It's about convention I guess.
",,
